Time,GPS Speed
398.45,50.901
398.5,51.9302
398.55,52.8395
398.6,53.553
398.65,54.335
398.7,55.2287
398.75,56.0808
398.8,56.8652
398.85,57.58
398.9,58.1815
398.95,58.695
399,59.0652
399.05,59.3383
399.1,59.4529
399.15,59.9023
399.2,60.8977
399.25,61.6895
399.3,62.1489
399.35,62.6644
399.4,63.2713
399.45,63.8049
399.5,64.219
399.55,64.5637
399.6,64.7952
399.65,65.0315
399.7,65.276
399.75,65.5286
399.8,65.7946
399.85,65.9786
399.9,66.0289
399.95,66.0016
400,65.8479
400.05,65.6488
400.1,65.3757
400.15,65.166
400.2,65.0598
400.25,65.0036
400.3,65.0291
400.35,64.9513
400.4,64.7052
400.45,64.4895
400.5,64.3234
400.55,64.2123
400.6,64.1912
400.65,64.1066
400.7,63.9185
400.75,63.7328
400.8,63.551
400.85,63.4592
400.9,63.5142
400.95,63.4357
401,63.1392
401.05,62.9108
401.1,62.7937
401.15,62.7203
401.2,62.718
401.25,62.6414
401.3,62.4436
401.35,62.2561
401.4,62.0853
401.45,61.9403
401.5,61.8371
401.55,61.703
401.6,61.5187
401.65,61.3462
401.7,61.1931
401.75,61.072
401.8,61.0031
401.85,60.8485
401.9,60.5538
401.95,60.3143
402,60.1648
402.05,59.9854
402.1,59.7574
402.15,59.5769
402.2,59.474
402.25,59.3267
402.3,59.107
402.35,58.9292
402.4,58.8199
402.45,58.7008
402.5,58.5656
402.55,58.446
402.6,58.3519
402.65,58.2867
402.7,58.2685
402.75,58.1984
402.8,58.0437
402.85,57.9336
402.9,57.8963
402.95,57.8847
403,57.915
403.05,57.8975
403.1,57.8023
403.15,57.7024
403.2,57.595
403.25,57.581
403.3,57.7192
403.35,57.754
403.4,57.6202
403.45,57.5658
403.5,57.6408
403.55,57.7095
403.6,57.7679
403.65,57.7973
403.7,57.7794
403.75,57.762
403.8,57.7451
403.85,57.7558
403.9,57.8115
403.95,57.8418
404,57.8304
404.05,57.8644
404.1,57.9728
404.15,58.027
404.2,57.9931
404.25,57.9791
404.3,57.9977
404.35,58.0433
404.4,58.133
404.45,58.1815
404.5,58.1628
404.55,58.147
404.6,58.1361
404.65,58.1611
404.7,58.2444
404.75,58.2778
404.8,58.2296
404.85,58.2435
404.9,58.3587
404.95,58.4466
405,58.49
405.05,58.4924
405.1,58.4277
405.15,58.4103
405.2,58.4701
405.25,58.5158
405.3,58.5385
405.35,58.6283
405.4,58.8279
405.45,58.9354
405.5,58.8928
405.55,58.873
405.6,58.8903
405.65,58.9813
405.7,59.1926
405.75,59.3527
405.8,59.4295
405.85,59.5242
405.9,59.6482
405.95,59.772
406,59.8953
406.05,60.0688
406.1,60.3242
406.15,60.5772
406.2,60.8264
406.25,60.9819
406.3,60.9844
406.35,61.0044
406.4,61.0531
406.45,61.0458
406.5,60.9473
406.55,60.7976
406.6,60.5643
406.65,60.2595
406.7,59.8381
406.75,59.1391
406.8,57.9871
406.85,57.0841
406.9,56.5872
406.95,55.7446
407,54.3378
407.05,53.0714
407.1,52.0344
407.15,50.9783
407.2,49.8914
407.25,48.6399
407.3,47.12
407.35,45.7123
407.4,44.488
407.45,43.2236
407.5,41.8938
407.55,40.6179
407.6,39.4298
407.65,38.1938
407.7,36.8795
407.75,35.6237
407.8,34.4631
407.85,33.3461
407.9,32.2999
407.95,31.2151
408,30.0675
408.05,28.9493
408.1,27.8792
408.15,26.8866
408.2,26.0204
408.25,25.2018
408.3,24.461
408.35,23.7169
408.4,22.9674
408.45,22.1668
408.5,21.2827
408.55,20.5744
408.6,20.1529
408.65,19.7926
408.7,19.532
408.75,19.3679
408.8,19.3612
408.85,19.3265
408.9,19.2464
408.95,19.1795
409,19.1345
409.05,18.9969
409.1,18.7086
409.15,18.513
409.2,18.4686
409.25,18.3321
409.3,18.0453
409.35,17.7827
409.4,17.5596
409.45,17.3054
409.5,17.0005
409.55,16.8479
409.6,16.9437
409.65,16.8088
409.7,16.2973
409.75,16.1069
409.8,16.4402
409.85,16.6107
409.9,16.5155
409.95,16.4713
410,16.5104
410.05,16.5445
410.1,16.5703
410.15,16.6604
410.2,16.8551
410.25,16.9814
410.3,16.9959
410.35,17.0919
410.4,17.3209
410.45,17.64
410.5,18.1058
410.55,18.5814
410.6,19.0727
410.65,19.4921
410.7,19.7938
410.75,20.0719
410.8,20.3115
410.85,20.5308
410.9,20.717
410.95,20.9178
411,21.1425
411.05,21.3479
411.1,21.5215
411.15,21.6627
411.2,21.7507
411.25,21.851
411.3,21.9714
411.35,21.952
411.4,21.7047
411.45,21.3555
411.5,20.8401
411.55,20.4428
411.6,20.2381
411.65,20.083
411.7,20.0089
411.75,19.9487
411.8,19.9111
411.85,19.9702
411.9,20.187
411.95,20.2405
412,20.0278
412.05,19.8749
412.1,19.8195
412.15,19.6405
412.2,19.2599
412.25,18.9579
412.3,18.7842
412.35,18.704
412.4,18.7763
412.45,19.0755
412.5,19.7447
412.55,20.1447
412.6,20.1056
412.65,20.3173
412.7,20.9383
412.75,21.6551
412.8,22.5282
412.85,23.3889
412.9,24.2294
412.95,25.1176
413,26.0837
413.05,27.0364
413.1,27.967
413.15,28.8899
413.2,29.8004
413.25,30.7697
413.3,31.8351
413.35,32.8431
413.4,33.7576
413.45,34.7325
413.5,35.8059
413.55,36.9344
413.6,38.1529
413.65,39.4106
413.7,40.7324
413.75,42.0393
413.8,43.3219
413.85,44.3012
413.9,44.7855
413.95,45.2661
414,45.7405
414.05,46.4686
414.1,47.6107
414.15,48.8856
414.2,50.3775
414.25,51.5644
414.3,52.2536
414.35,53.1885
414.4,54.5245
414.45,55.7312
414.5,56.7271
414.55,57.7281
414.6,58.7376
414.65,59.7156
414.7,60.6422
414.75,61.6365
414.8,62.7415
414.85,63.738
414.9,64.5574
414.95,65.424
415,66.3675
415.05,66.9563
415.1,66.9664
415.15,66.5407
415.2,65.404
415.25,64.5115
415.3,64.0176
415.35,63.5807
415.4,63.2367
415.45,62.6741
415.5,61.7547
415.55,60.8886
415.6,60.1094
415.65,59.302
415.7,58.4485
415.75,57.5723
415.8,56.6588
415.85,55.7828
415.9,54.9678
415.95,54.1655
416,53.3836
416.05,52.5789
416.1,51.7367
416.15,50.9084
416.2,50.1026
416.25,49.274
416.3,48.408
416.35,47.5764
416.4,46.8008
416.45,46.0474
416.5,45.33
416.55,44.5894
416.6,43.811
416.65,43.026
416.7,42.2301
416.75,41.4353
416.8,40.6423
416.85,39.7983
416.9,38.8714
416.95,38.008
417,37.2483
417.05,36.4762
417.1,35.6837
417.15,34.8531
417.2,33.9601
417.25,33.1344
417.3,32.4185
417.35,31.7863
417.4,31.2908
417.45,30.8717
417.5,30.5772
417.55,30.2225
417.6,29.7699
417.65,29.3406
417.7,28.9494
417.75,28.5031
417.8,27.967
417.85,27.4588
417.9,26.9964
417.95,26.5607
418,26.169
418.05,25.7421
418.1,25.258
418.15,24.8709
418.2,24.6422
418.25,24.3118
418.3,23.8156
418.35,23.3936
418.4,23.0929
418.45,23.0577
418.5,23.4555
418.55,23.9288
418.6,24.5253
418.65,24.9579
418.7,25.1232
418.75,25.429
418.8,25.9642
418.85,26.4862
418.9,26.9867
418.95,27.5116
419,28.0761
419.05,28.6391
419.1,29.1998
419.15,29.73
419.2,30.2104
419.25,30.7846
419.3,31.5119
419.35,32.1964
419.4,32.8112
419.45,33.4431
419.5,34.1027
419.55,34.7139
419.6,35.2462
419.65,35.839
419.7,36.5305
419.75,37.1369
419.8,37.6045
419.85,37.8871
419.9,37.8682
419.95,37.9719
420,38.2759
420.05,38.4987
420.1,38.5889
420.15,38.6299
420.2,38.5907
420.25,38.5871
420.3,38.6417
420.35,38.6836
420.4,38.7047
420.45,38.7493
420.5,38.832
420.55,38.8441
420.6,38.741
420.65,38.5989
420.7,38.3934
420.75,37.9716
420.8,37.1971
420.85,36.4463
420.9,35.7341
420.95,35.0456
421,34.3957
421.05,33.68
421.1,32.8569
421.15,32.0283
421.2,31.1908
421.25,30.4074
421.3,29.7124
421.35,28.9245
421.4,27.9847
421.45,27.1578
421.5,26.5148
421.55,25.9333
421.6,25.4523
421.65,25.0555
421.7,24.7959
421.75,24.4007
421.8,23.7841
421.85,23.6454
421.9,24.2863
421.95,24.8056
422,25.1265
422.05,25.4001
422.1,25.5964
422.15,25.9493
422.2,26.5579
422.25,27.3086
422.3,28.2911
422.35,28.9195
422.4,28.97
422.45,29.4957
422.5,30.7967
422.55,31.7915
422.6,32.2866
422.65,32.9421
422.7,33.8594
422.75,34.6965
422.8,35.4026
422.85,36.0272
422.9,36.519
422.95,36.7393
423,36.5168
423.05,36.616
423.1,37.2403
423.15,37.5141
423.2,37.2161
423.25,36.7127
423.3,35.8744
423.35,35.2797
423.4,35.0826
423.45,34.8564
423.5,34.5829
423.55,34.2461
423.6,33.8059
423.65,33.3735
423.7,32.9536
423.75,32.5909
423.8,32.3214
423.85,32.0931
423.9,31.9322
423.95,31.8947
424,32.0588
424.05,32.1281
424.1,32.0428
424.15,31.9068
424.2,31.6881
424.25,31.5051
424.3,31.3804
424.35,31.1229
424.4,30.6491
424.45,30.2253
424.5,29.8832
424.55,29.5402
424.6,29.1956
424.65,28.8961
424.7,28.6701
424.75,28.5789
424.8,28.7077
424.85,28.8277
424.9,28.9333
424.95,28.9297
425,28.7479
425.05,28.6595
425.1,28.7235
425.15,28.7108
425.2,28.5728
425.25,28.3981
425.3,28.1635
425.35,27.9515
425.4,27.7764
425.45,27.6209
425.5,27.4973
425.55,27.3479
425.6,27.1564
425.65,27.0429
425.7,27.0566
425.75,26.9665
425.8,26.7072
425.85,26.4549
425.9,26.2138
425.95,26.1632
426,26.4233
426.05,26.6368
426.1,26.7743
426.15,26.8954
426.2,26.9898
426.25,26.9063
426.3,26.5328
426.35,26.2279
426.4,26.0348
426.45,25.8399
426.5,25.642
426.55,25.4501
426.6,25.268
426.65,25.0392
426.7,24.7342
426.75,24.5776
426.8,24.6629
426.85,24.5893
426.9,24.2563
426.95,23.9812
427,23.8006
427.05,23.6483
427.1,23.5424
427.15,23.4868
427.2,23.5132
427.25,23.5373
427.3,23.5576
427.35,23.5565
427.4,23.5207
427.45,23.3891
427.5,23.1013
427.55,23.0383
427.6,23.3425
427.65,23.6145
427.7,23.8341
427.75,24.1297
427.8,24.5493
427.85,24.877
427.9,25.0549
427.95,25.3283
428,25.7578
428.05,26.1684
428.1,26.5482
428.15,26.8131
428.2,26.8905
428.25,26.7505
428.3,26.2561
428.35,25.9001
428.4,25.7696
428.45,25.6187
428.5,25.4341
428.55,25.1485
428.6,24.6979
428.65,24.2706
428.7,23.8812
428.75,23.6923
428.8,23.8303
428.85,23.707
428.9,23.1572
428.95,22.7473
429,22.5657
429.05,22.3292
429.1,22.0033
429.15,21.7674
429.2,21.678
429.25,21.3585
429.3,20.6632
429.35,19.9242
429.4,19.1137
429.45,18.3189
429.5,17.5495
429.55,16.7169
429.6,15.7811
429.65,14.8507
429.7,13.929
429.75,13.1723
429.8,12.6845
429.85,12.1512
429.9,11.5437
429.95,10.8319
430,9.95
430.05,9.0228
430.1,8.022
430.15,6.9534
430.2,5.7742
430.25,4.5501
430.3,3.2528
430.35,2.0372
430.4,0.9546
430.45,0.261
430.5,0.2017
430.55,0.1892
430.6,0.2529
430.65,0.2817
430.7,0.2536
430.75,0.2065
430.8,0.1287
430.85,0.0805
430.9,0.0805
430.95,0.1007
431,0.154
431.05,0.1652
431.1,0.1077
431.15,0.0751
431.2,0.0832
431.25,0.0951
431.3,0.1134
431.35,0.1163
431.4,0.0942
431.45,0.0749
431.5,0.0601
431.55,0.058
431.6,0.0766
431.65,0.0882
431.7,0.0882
431.75,0.0811
431.8,0.0625
431.85,0.0565
431.9,0.0713
431.95,0.0652
432,0.025
432.05,0
432.1,0
432.15,0
432.2,0
432.25,0.0227
432.3,0.0824
432.35,0.1194
432.4,0.1194
432.45,0.1273
432.5,0.1481
432.55,0.1586
432.6,0.1523
432.65,0.1419
432.7,0.1246
432.75,0.1041
432.8,0.0783
432.85,0.0673
432.9,0.0802
432.95,0.0941
433,0.1097
433.05,0.1194
433.1,0.1194
433.15,0.1135
433.2,0.0979
433.25,0.0919
433.3,0.1019
433.35,0.1028
433.4,0.089
433.45,0.0749
433.5,0.0601
433.55,0.0549
433.6,0.0655
433.65,0.072
433.7,0.072
433.75,0.068
433.8,0.0574
433.85,0.0412
433.9,0.0158
433.95,0
434,0
434.05,0
434.1,0
434.15,0
434.2,0
434.25,0
434.3,0
434.35,0.0282
434.4,0.1024
434.45,0.1355
434.5,0.1016
434.55,0.0846
434.6,0.0952
434.65,0.1193
434.7,0.1653
434.75,0.2014
434.8,0.2211
434.85,0.1958
434.9,0.0972
434.95,0.0388
435,0.0463
435.05,0.0659
435.1,0.1053
435.15,0.1307
435.2,0.1332
435.25,0.1318
435.3,0.1241
435.35,0.112
435.4,0.0926
435.45,0.1074
435.5,0.1781
435.55,0.195
435.6,0.1243
435.65,0.1641
435.7,0.3841
435.75,0.4903
435.8,0.411
435.85,0.3186
435.9,0.2051
435.95,0.1389
436,0.15
436.05,0.1439
436.1,0.1095
436.15,0.0867
436.2,0.0829
436.25,0.0879
436.3,0.1073
436.35,0.112
436.4,0.0926
436.45,0.0789
436.5,0.0746
436.55,0.068
436.6,0.0574
436.65,0.0509
436.7,0.0509
436.75,0.0565
436.8,0.0713
436.85,0.0805
436.9,0.0805
436.95,0.0749
437,0.0601
437.05,0.0509
437.1,0.0509
437.15,0.0412
437.2,0.0158
437.25,0
437.3,0
437.35,0
437.4,0
437.45,0
437.5,0
437.55,0
437.6,0
437.65,0
437.7,0
437.75,0.0153
437.8,0.0555
437.85,0.0857
437.9,0.0995
437.95,0.1181
438,0.1446
438.05,0.1472
438.1,0.1108
438.15,0.0919
438.2,0.1019
438.25,0.0972
438.3,0.0686
438.35,0.0549
438.4,0.0655
438.45,0.0702
438.5,0.0653
438.55,0.0505
438.6,0.0193
438.65,0.029
438.7,0.1054
438.75,0.1442
438.8,0.1219
438.85,0.1012
438.9,0.0832
438.95,0.0751
439,0.0832
439.05,0.1457
439.1,0.2972
439.15,0.8154
439.2,1.932
439.25,2.8384
439.3,3.4017
439.35,4.1345
439.4,5.144
439.45,6.1089
439.5,7.0012
439.55,7.7036
439.6,8.0964
439.65,8.3629
439.7,8.4233
439.75,8.3826
439.8,8.1771
439.85,8.0893
439.9,8.1939
439.95,8.6509
440,9.6829
440.05,10.5507
440.1,11.1508
440.15,11.6352
440.2,11.931
440.25,12.4165
440.3,13.2116
440.35,13.7971
440.4,14.0404
440.45,14.2823
440.5,14.522
440.55,14.7285
440.6,14.881
440.65,15.1229
440.7,15.5106
440.75,15.7635
440.8,15.7965
440.85,15.8891
440.9,16.0791
440.95,16.2256
441,16.3011
441.05,16.3837
441.1,16.4778
441.15,16.5731
441.2,16.6704
441.25,16.7814
441.3,16.9146
441.35,17.0042
441.4,17.0225
441.45,17.0838
441.5,17.2153
441.55,17.2439
441.6,17.1044
441.65,17.0308
441.7,17.0643
441.75,17.1365
441.8,17.2715
441.85,17.3847
441.9,17.4623
441.95,17.5326
442,17.591
442.05,17.5933
442.1,17.5039
442.15,17.4899
442.2,17.599
442.25,17.6677
442.3,17.6705
442.35,17.6669
442.4,17.6531
442.45,17.6359
442.5,17.6132
442.55,17.6466
442.6,17.7714
442.65,17.7667
442.7,17.5509
442.75,17.4696
442.8,17.6079
442.85,17.7739
442.9,17.985
442.95,17.9904
443,17.6602
443.05,17.4837
443.1,17.5581
443.15,17.6587
443.2,17.8022
443.25,17.8701
443.3,17.8145
443.35,17.7859
443.4,17.8015
443.45,17.839
443.5,17.9121
443.55,18.0879
443.6,18.431
443.65,18.6086
443.7,18.516
443.75,18.5388
443.8,18.7499
443.85,18.9684
443.9,19.1989
443.95,19.4873
444,19.8698
444.05,20.2428
444.1,20.6005
444.15,21.0256
444.2,21.5609
444.25,22.1297
444.3,22.7531
444.35,23.3249
444.4,23.8123
444.45,24.3859
444.5,25.1
444.55,25.7609
444.6,26.3352
444.65,26.9327
444.7,27.5681
444.75,28.2346
444.8,28.9518
444.85,29.5602
444.9,29.991
444.95,30.3929
445,30.7473
445.05,30.9796
445.1,31.0126
445.15,31.1267
445.2,31.3731
445.25,31.5308
445.3,31.5439
445.35,31.5302
445.4,31.4725
445.45,31.4842
445.5,31.6093
445.55,31.6978
445.6,31.7267
445.65,31.7341
445.7,31.7067
445.75,31.7501
445.8,31.909
445.85,32.1194
445.9,32.4135
445.95,32.6226
446,32.6929
446.05,32.774
446.1,32.8725
446.15,33.0151
446.2,33.2298
446.25,33.3163
446.3,33.1939
446.35,33.1137
446.4,33.1021
446.45,33.1329
446.5,33.2329
446.55,33.1799
446.6,32.8774
446.65,32.7531
446.7,32.9196
446.75,32.9347
446.8,32.7026
446.85,32.6676
446.9,32.954
446.95,33.2713
447,33.639
447.05,33.9348
447.1,34.1133
447.15,34.3735
447.2,34.7669
447.25,35.0961
447.3,35.3207
447.35,35.5374
447.4,35.7415
447.45,36.0599
447.5,36.565
447.55,36.9396
447.6,37.1011
447.65,37.4115
447.7,37.9646
447.75,38.4676
447.8,38.889
447.85,39.2463
447.9,39.4993
447.95,39.8716
448,40.4384
448.05,40.6837
448.1,40.4043
448.15,39.9025
448.2,39.0379
448.25,38.1284
448.3,37.1459
448.35,36.2284
448.4,35.4172
448.45,34.5941
448.5,33.7517
448.55,32.9114
448.6,32.0745
448.65,31.339
448.7,30.7688
448.75,30.2229
448.8,29.7167
448.85,29.2195
448.9,28.737
448.95,28.25
449,27.7558
449.05,27.2786
449.1,26.8293
449.15,26.4579
449.2,26.2135
449.25,26.0064
449.3,25.8604
449.35,25.6948
449.4,25.4973
449.45,25.3128
449.5,25.1492
449.55,24.9792
449.6,24.7985
449.65,24.6382
449.7,24.5112
449.75,24.3814
449.8,24.2469
449.85,24.1424
449.9,24.087
449.95,24.0733
450,24.128
450.05,24.2622
450.1,24.526
450.15,24.6891
450.2,24.6877
450.25,24.8614
450.3,25.3207
450.35,25.8411
450.4,26.461
450.45,26.9178
450.5,27.1083
450.55,27.539
450.6,28.3616
450.65,29.0443
450.7,29.4986
450.75,29.9514
450.8,30.402
450.85,30.9357
450.9,31.6052
450.95,32.3286
451,33.1403
451.05,33.8661
451.1,34.452
451.15,35.0468
451.2,35.6561
451.25,36.2652
451.3,36.8741
451.35,37.4662
451.4,38.031
451.45,38.5867
451.5,39.1272
451.55,39.6235
451.6,40.0474
451.65,40.5619
451.7,41.2242
451.75,41.6035
451.8,41.5212
451.85,41.9064
451.9,43.0543
451.95,43.9489
452,44.4301
452.05,44.9233
452.1,45.4359
452.15,45.941
452.2,46.4338
452.25,46.8074
452.3,46.9865
452.35,46.7939
452.4,45.9951
452.45,45.2699
452.5,44.6647
452.55,44.1207
452.6,43.6764
452.65,43.0694
452.7,42.197
452.75,41.3822
452.8,40.6613
452.85,39.9181
452.9,39.1384
452.95,38.3603
453,37.5848
453.05,36.7499
453.1,35.8184
453.15,34.9317
453.2,34.1184
453.25,33.2483
453.3,32.2855
453.35,31.4304
453.4,30.751
453.45,30.0528
453.5,29.3238
453.55,28.5767
453.6,27.8001
453.65,27.032
453.7,26.2777
453.75,25.4511
453.8,24.5065
453.85,23.7811
453.9,23.4134
453.95,23.1079
454,22.904
454.05,22.8101
454.1,22.8956
454.15,22.7963
454.2,22.3955
454.25,22.2022
454.3,22.3473
454.35,22.2716
454.4,21.8355
454.45,21.6441
454.5,21.8516
454.55,22.1785
454.6,22.7
454.65,23.1995
454.7,23.6631
454.75,24.101
454.8,24.497
454.85,24.8783
454.9,25.2356
454.95,25.6893
455,26.3003
455.05,26.9042
455.1,27.4965
455.15,28.1063
455.2,28.7445
455.25,29.3276
455.3,29.8207
455.35,30.4269
455.4,31.2176
455.45,31.9303
455.5,32.5156
455.55,33.136
455.6,33.8138
455.65,34.4643
455.7,35.0705
455.75,35.6791
455.8,36.2915
455.85,36.7829
455.9,37.077
455.95,37.3134
456,37.4557
456.05,37.3535
456.1,36.8523
456.15,36.2817
456.2,35.5975
456.25,35.2536
456.3,35.4646
456.35,35.6416
456.4,35.7628
456.45,35.7174
456.5,35.4002
456.55,35.1555
456.6,35.029
456.65,34.9126
456.7,34.8127
456.75,34.6819
456.8,34.5009
456.85,34.3762
456.9,34.3432
456.95,34.2926
457,34.2133
457.05,34.1063
457.1,33.9539
457.15,34.0136
457.2,34.419
457.25,34.6483
457.3,34.5899
457.35,34.5683
457.4,34.6067
457.45,34.7896
457.5,35.2083
457.55,35.618
457.6,36.0128
457.65,36.4446
457.7,36.9365
457.75,37.3762
457.8,37.7308
457.85,38.1789
457.9,38.7792
457.95,39.2892
458,39.6517
458.05,39.9312
458.1,40.0752
458.15,39.846
458.2,39.0079
458.25,38.1536
458.3,37.273
458.35,36.6866
458.4,36.5801
458.45,36.249
458.5,35.5514
458.55,34.8732
458.6,34.2264
458.65,33.6702
458.7,33.2619
458.75,32.781
458.8,32.1815
458.85,31.6022
458.9,31.0557
458.95,30.5785
459,30.2145
459.05,29.8625
459.1,29.5302
459.15,29.2341
459.2,28.9971
459.25,28.8201
459.3,28.7412
459.35,28.8243
459.4,29.1718
459.45,29.2146
459.5,28.76
459.55,28.6029
459.6,28.9308
459.65,29.1872
459.7,29.3269
459.75,29.41
459.8,29.401
459.85,29.5143
459.9,29.8272
459.95,30.0221
460,30.0241
460.05,30.1642
460.1,30.5296
460.15,30.8896
460.2,31.241
460.25,31.6109
460.3,32.0109
460.35,32.3763
460.4,32.6853
460.45,33.0155
460.5,33.3802
460.55,33.6185
460.6,33.6506
460.65,33.5457
460.7,33.2172
460.75,32.8696
460.8,32.4907
460.85,32.2896
460.9,32.3783
460.95,32.5962
461,33.0248
461.05,33.1218
461.1,32.6775
461.15,32.385
461.2,32.3401
461.25,32.484
461.3,32.9357
461.35,33.061
461.4,32.6539
461.45,32.4233
461.5,32.4808
461.55,32.5619
461.6,32.6815
461.65,32.7646
461.7,32.7882
461.75,32.7723
461.8,32.6917
461.85,32.6529
461.9,32.6824
461.95,32.4986
462,31.9667
462.05,31.2147
462.1,30.1034
462.15,29.2259
462.2,28.7297
462.25,28.1873
462.3,27.5693
462.35,26.9466
462.4,26.3164
462.45,25.6995
462.5,25.1042
462.55,24.5101
462.6,23.9182
462.65,23.2967
462.7,22.6268
462.75,22.0229
462.8,21.5265
462.85,21.0602
462.9,20.643
462.95,20.304
463,20.0924
463.05,19.8804
463.1,19.6679
463.15,19.4413
463.2,19.1917
463.25,19.0409
463.3,19.0513
463.35,18.885
463.4,18.4304
463.45,18.1314
463.5,18.0862
463.55,18.0354
463.6,17.9752
463.65,17.8175
463.7,17.5006
463.75,17.2277
463.8,17.0264
463.85,16.884
463.9,16.8374
463.95,16.69
464,16.3779
464.05,16.1529
464.1,16.0699
464.15,15.964
464.2,15.8208
464.25,15.6201
464.3,15.3256
464.35,15.0825
464.4,14.9231
464.45,14.772
464.5,14.6342
464.55,14.4896
464.6,14.334
464.65,14.178
464.7,14.0214
464.75,13.8612
464.8,13.695
464.85,13.5038
464.9,13.2717
464.95,13.1033
465,13.0389
465.05,12.9477
465.1,12.813
465.15,12.5982
465.2,12.2527
465.25,12.0219
465.3,11.9782
465.35,11.9153
465.4,11.8209
465.45,11.6834
465.5,11.4754
465.55,11.3041
465.6,11.1923
465.65,11.1781
465.7,11.3229
465.75,11.5045
465.8,11.746
465.85,12.1149
465.9,12.6913
465.95,12.9236
466,12.5944
466.05,12.2809
466.1,11.9932
466.15,11.8975
466.2,12.115
466.25,12.6765
466.3,13.7992
466.35,14.6455
466.4,15.0408
466.45,15.3241
466.5,15.4246
466.55,15.714
466.6,16.3116
466.65,16.7455
466.7,16.9126
466.75,17.0809
466.8,17.2514
466.85,17.5763
466.9,18.1533
466.95,18.513
467,18.5179
467.05,18.6499
467.1,18.9891
467.15,19.4205
467.2,20.0024
467.25,20.6321
467.3,21.3397
467.35,21.972
467.4,22.4817
467.45,23.1015
467.5,23.9012
467.55,24.509
467.6,24.8037
467.65,25.3433
467.7,26.2823
467.75,26.9736
467.8,27.2605
467.85,27.3271
467.9,27.034
467.95,26.6641
468,26.1688
468.05,25.6466
468.1,25.0803
468.15,24.6463
468.2,24.4284
468.25,24.1299
468.3,23.7001
468.35,23.2185
468.4,22.6523
468.45,22.1804
468.5,21.8626
468.55,21.5474
468.6,21.2366
468.65,20.8074
468.7,20.185
468.75,19.745
468.8,19.6025
468.85,19.3341
468.9,18.8604
468.95,18.3981
469,17.9543
469.05,17.5627
469.1,17.2559
469.15,16.8708
469.2,16.3579
469.25,16.0898
469.3,16.221
469.35,16.4364
469.4,16.789
469.45,17.0635
469.5,17.2105
469.55,17.4304
469.6,17.7691
469.65,18.09
469.7,18.3816
469.75,18.6844
469.8,19.0055
469.85,19.2925
469.9,19.5236
469.95,19.8573
470,20.358
470.05,20.8649
470.1,21.382
470.15,21.8549
470.2,22.2556
470.25,22.7123
470.3,23.2603
470.35,23.7685
470.4,24.2118
470.45,24.6464
470.5,25.0671
470.55,25.519
470.6,26.0219
470.65,26.5108
470.7,26.9766
470.75,27.4436
470.8,27.9127
470.85,28.3713
470.9,28.8127
470.95,29.2606
471,29.7191
471.05,30.1203
471.1,30.428
471.15,30.7197
471.2,30.9852
471.25,31.2689
471.3,31.5822
471.35,31.8366
471.4,31.9949
471.45,32.2211
471.5,32.5581
471.55,32.9285
471.6,33.3532
471.65,33.6435
471.7,33.7144
471.75,33.8754
471.8,34.1835
471.85,34.4531
471.9,34.6602
471.95,34.8253
472,34.9217
472.05,35.0608
472.1,35.2694
472.15,35.4403
472.2,35.5496
472.25,35.4592
472.3,35.0429
472.35,34.4489
472.4,33.5649
472.45,32.7533
472.5,32.0598
472.55,31.4952
472.6,31.1406
472.65,30.6431
472.7,29.9125
472.75,29.295
472.8,28.8619
472.85,28.4488
472.9,28.0682
472.95,27.6775
473,27.2702
473.05,26.964
473.1,26.8228
473.15,26.5727
473.2,26.1446
473.25,25.8482
473.3,25.7665
473.35,25.699
473.4,25.6546
473.45,25.9242
473.5,26.7057
473.55,27.4585
473.6,28.1644
473.65,28.7923
473.7,29.2929
473.75,30.006
473.8,31.066
473.85,31.9712
473.9,32.6238
473.95,33.2684
474,33.9003
474.05,34.5105
474.1,35.0856
474.15,35.6123
474.2,36.0598
474.25,36.5395
474.3,37.0714
474.35,37.5829
474.4,38.061
474.45,38.5369
474.5,39.0092
474.55,39.5044
474.6,40.0368
474.65,40.4358
474.7,40.6171
474.75,40.5783
474.8,40.1807
474.85,39.5496
474.9,38.5375
474.95,37.7037
475,37.1606
475.05,36.6951
475.1,36.3564
475.15,35.8206
475.2,34.9631
475.25,34.2337
475.3,33.7132
475.35,33.152
475.4,32.5243
475.45,31.8734
475.5,31.1849
475.55,30.4955
475.6,29.8047
475.65,29.1787
475.7,28.6584
475.75,28.149
475.8,27.6572
475.85,27.1876
475.9,26.7542
475.95,26.4189
476,26.2434
476.05,26.0022
476.1,25.6537
476.15,25.2014
476.2,24.5798
476.25,24.4036
476.3,24.9541
476.35,25.445
476.4,25.8385
476.45,26.1626
476.5,26.3737
476.55,26.613
476.6,26.8985
476.65,27.2045
476.7,27.5438
476.75,27.7326
476.8,27.6756
476.85,27.6834
476.9,27.797
476.95,27.8797
477,27.912
477.05,27.8978
477.1,27.8077
477.15,27.636
477.2,27.331
477.25,26.9555
477.3,26.4649
477.35,25.753
477.4,24.6802
477.45,23.8554
477.5,23.4356
477.55,22.9722
477.6,22.4378
477.65,22.075
477.7,21.9921
477.75,21.948
477.8,21.9674
477.85,22.0229
477.9,22.1371
477.95,22.2706
478,22.4354
478.05,22.6971
478.1,23.1169
478.15,23.4804
478.2,23.752
478.25,24.098
478.3,24.5654
478.35,25.0637
478.4,25.6126
